,BG,STATE,COUNTY,TRACT,BLKGRPCE,NAMELSAD,PUMA,REGION
3895,380939675001,38,38093,38093967500,1,Block Group 1,38200,1
3896,380350118002,38,38035,38035011800,2,Block Group 2,38400,1
3897,380350118001,38,38035,38035011800,1,Block Group 1,38400,1
3898,380170003002,38,38017,38017000300,2,Block Group 2,38500,1
3899,380170004001,38,38017,38017000400,1,Block Group 1,38500,1
3900,380170004003,38,38017,38017000400,3,Block Group 3,38500,1
3901,380170004004,38,38017,38017000400,4,Block Group 4,38500,1
3902,380170005012,38,38017,38017000501,2,Block Group 2,38500,1
3903,380170005021,38,38017,38017000502,1,Block Group 1,38500,1
3904,380170005022,38,38017,38017000502,2,Block Group 2,38500,1
3905,380279592001,38,38027,38027959200,1,Block Group 1,38200,1
3906,380859408002,38,38085,38085940800,2,Block Group 2,38100,1
3907,380859408001,38,38085,38085940800,1,Block Group 1,38100,1
3908,380939674002,38,38093,38093967400,2,Block Group 2,38200,1
3909,380939674004,38,38093,38093967400,4,Block Group 4,38200,1
3910,380399686002,38,38039,38039968600,2,Block Group 2,38400,1
3911,380399686001,38,38039,38039968600,1,Block Group 1,38400,1
3912,380170008012,38,38017,38017000801,2,Block Group 2,38500,1
3913,380170008022,38,38017,38017000802,2,Block Group 2,38500,1
3914,380170008023,38,38017,38017000802,3,Block Group 3,38500,1
3915,380170008024,38,38017,38017000802,4,Block Group 4,38500,1
3916,380170103031,38,38017,38017010303,1,Block Group 1,38500,1
3917,381059541003,38,38105,38105954100,3,Block Group 3,38100,1
3918,380339629002,38,38033,38033962900,2,Block Group 2,38100,1
3919,380150112004,38,38015,38015011200,4,Block Group 4,38300,1
3920,380150111042,38,38015,38015011104,2,Block Group 2,38300,1
3921,380150109001,38,38015,38015010900,1,Block Group 1,38300,1
3922,380150111012,38,38015,38015011101,2,Block Group 2,38300,1
3923,380079631001,38,38007,38007963100,1,Block Group 1,38100,1
3924,380350104003,38,38035,38035010400,3,Block Group 3,38400,1
3925,380350104001,38,38035,38035010400,1,Block Group 1,38400,1
3926,380350106002,38,38035,38035010600,2,Block Group 2,38400,1
3927,380819740001,38,38081,38081974000,1,Block Group 1,38200,1
3928,380819740002,38,38081,38081974000,2,Block Group 2,38200,1
3929,380819742003,38,38081,38081974200,3,Block Group 3,38200,1
3930,380150112002,38,38015,38015011200,2,Block Group 2,38300,1
3931,381010101002,38,38101,38101010100,2,Block Group 2,38100,1
3932,381010102001,38,38101,38101010200,1,Block Group 1,38100,1
3933,381010102003,38,38101,38101010200,3,Block Group 3,38100,1
3934,381010102004,38,38101,38101010200,4,Block Group 4,38100,1
3935,381010101001,38,38101,38101010100,1,Block Group 1,38100,1
3936,381010103011,38,38101,38101010301,1,Block Group 1,38100,1
3937,381010103012,38,38101,38101010301,2,Block Group 2,38100,1
3938,381010103013,38,38101,38101010301,3,Block Group 3,38100,1
3939,381010103021,38,38101,38101010302,1,Block Group 1,38100,1
3940,381010103022,38,38101,38101010302,2,Block Group 2,38100,1
3941,381010103023,38,38101,38101010302,3,Block Group 3,38100,1
3942,381010103024,38,38101,38101010302,4,Block Group 4,38100,1
3943,381010104002,38,38101,38101010400,2,Block Group 2,38100,1
3944,381010104003,38,38101,38101010400,3,Block Group 3,38100,1
3945,381010104004,38,38101,38101010400,4,Block Group 4,38100,1
3946,380819742001,38,38081,38081974200,1,Block Group 1,38200,1
3947,380150110021,38,38015,38015011002,1,Block Group 1,38300,1
3948,380899638004,38,38089,38089963800,4,Block Group 4,38100,1
3949,380899638003,38,38089,38089963800,3,Block Group 3,38100,1
3950,380350103001,38,38035,38035010300,1,Block Group 1,38400,1
3951,380350108041,38,38035,38035010804,1,Block Group 1,38400,1
3952,380350119001,38,38035,38035011900,1,Block Group 1,38400,1
3953,380350119002,38,38035,38035011900,2,Block Group 2,38400,1
3954,380039679002,38,38003,38003967900,2,Block Group 2,38200,1
3955,380170103033,38,38017,38017010303,3,Block Group 3,38500,1
3956,380170002011,38,38017,38017000201,1,Block Group 1,38500,1
3957,380170103034,38,38017,38017010303,4,Block Group 4,38500,1
3958,380170002023,38,38017,38017000202,3,Block Group 3,38500,1
3959,381059537001,38,38105,38105953700,1,Block Group 1,38100,1
3960,381059536002,38,38105,38105953600,2,Block Group 2,38100,1
3961,380350108042,38,38035,38035010804,2,Block Group 2,38400,1
3962,380350104002,38,38035,38035010400,2,Block Group 2,38400,1
3963,380350109001,38,38035,38035010900,1,Block Group 1,38400,1
3964,380350106001,38,38035,38035010600,1,Block Group 1,38400,1
3965,381059536001,38,38105,38105953600,1,Block Group 1,38100,1
3966,381059537002,38,38105,38105953700,2,Block Group 2,38100,1
3967,380819742004,38,38081,38081974200,4,Block Group 4,38200,1
3968,380819742002,38,38081,38081974200,2,Block Group 2,38200,1
3969,380499556001,38,38049,38049955600,1,Block Group 1,38100,1
3970,380499559002,38,38049,38049955900,2,Block Group 2,38100,1
3971,380499559001,38,38049,38049955900,1,Block Group 1,38100,1
3972,380799418004,38,38079,38079941800,4,Block Group 4,38200,1
3973,380799519002,38,38079,38079951900,2,Block Group 2,38200,1
3974,380799517001,38,38079,38079951700,1,Block Group 1,38200,1
3975,380799418002,38,38079,38079941800,2,Block Group 2,38200,1
3976,461030105004,46,46103,46103010500,4,Block Group 4,46100,1
3977,460930203021,46,46093,46093020302,1,Block Group 1,46100,1
3978,460930203023,46,46093,46093020302,3,Block Group 3,46100,1
3979,460930204002,46,46093,46093020400,2,Block Group 2,46100,1
3980,460930204001,46,46093,46093020400,1,Block Group 1,46100,1
3981,460930203022,46,46093,46093020302,2,Block Group 2,46100,1
3982,460930204005,46,46093,46093020400,5,Block Group 5,46100,1
3983,460930203012,46,46093,46093020301,2,Block Group 2,46100,1
3984,460930205002,46,46093,46093020500,2,Block Group 2,46100,1
3985,461030102003,46,46103,46103010200,3,Block Group 3,46100,1
3986,460930204003,46,46093,46093020400,3,Block Group 3,46100,1
3987,460930204004,46,46093,46093020400,4,Block Group 4,46100,1
3988,460319411002,46,46031,46031941100,2,Block Group 2,46200,1
3989,461030108001,46,46103,46103010800,1,Block Group 1,46100,1
3990,461030108002,46,46103,46103010800,2,Block Group 2,46100,1
3991,460519533001,46,46051,46051953300,1,Block Group 1,46300,1
3992,460659778003,46,46065,46065977800,3,Block Group 3,46200,1
3993,461259652004,46,46125,46125965200,4,Block Group 4,46500,1
3994,461259651001,46,46125,46125965100,1,Block Group 1,46500,1
3995,461259651004,46,46125,46125965100,4,Block Group 4,46500,1
3996,461259652002,46,46125,46125965200,2,Block Group 2,46500,1
3997,461259651002,46,46125,46125965100,2,Block Group 2,46500,1
3998,461259651003,46,46125,46125965100,3,Block Group 3,46500,1
3999,461259652001,46,46125,46125965200,1,Block Group 1,46500,1
4000,461259652003,46,46125,46125965200,3,Block Group 3,46500,1
4001,460099676001,46,46009,46009967600,1,Block Group 1,46400,1
4002,460099677001,46,46009,46009967700,1,Block Group 1,46400,1
4003,460099676002,46,46009,46009967600,2,Block Group 2,46400,1
4004,460519531007,46,46051,46051953100,7,Block Group 7,46300,1
4005,460519531005,46,46051,46051953100,5,Block Group 5,46300,1
4006,460519531006,46,46051,46051953100,6,Block Group 6,46300,1
4007,460519531003,46,46051,46051953100,3,Block Group 3,46300,1
4008,460519531001,46,46051,46051953100,1,Block Group 1,46300,1
4009,460519531004,46,46051,46051953100,4,Block Group 4,46300,1
4010,460519531002,46,46051,46051953100,2,Block Group 2,46300,1
4011,460750916001,46,46075,46075091600,1,Block Group 1,46200,1
4012,461359663012,46,46135,46135966301,2,Block Group 2,46500,1
4013,461359663021,46,46135,46135966302,1,Block Group 1,46500,1
4014,461359663024,46,46135,46135966302,4,Block Group 4,46500,1
4015,461030110011,46,46103,46103011001,1,Block Group 1,46100,1
4016,461030114003,46,46103,46103011400,3,Block Group 3,46100,1
4017,461030117001,46,46103,46103011700,1,Block Group 1,46100,1
4018,461030110042,46,46103,46103011004,2,Block Group 2,46100,1
4019,461030113003,46,46103,46103011300,3,Block Group 3,46100,1
4020,460359628005,46,46035,46035962800,5,Block Group 5,46400,1
4021,460359628006,46,46035,46035962800,6,Block Group 6,46400,1
4022,460359629001,46,46035,46035962900,1,Block Group 1,46400,1
4023,460359629003,46,46035,46035962900,3,Block Group 3,46400,1
4024,460359629005,46,46035,46035962900,5,Block Group 5,46400,1
4025,460359627004,46,46035,46035962700,4,Block Group 4,46400,1
4026,460419415002,46,46041,46041941500,2,Block Group 2,46200,1
4027,460419417001,46,46041,46041941700,1,Block Group 1,46200,1
4028,460139513004,46,46013,46013951300,4,Block Group 4,46300,1
4029,460139514002,46,46013,46013951400,2,Block Group 2,46300,1
4030,460139514003,46,46013,46013951400,3,Block Group 3,46300,1
4031,460139514004,46,46013,46013951400,4,Block Group 4,46300,1
4032,460139514005,46,46013,46013951400,5,Block Group 5,46300,1
4033,460139515003,46,46013,46013951500,3,Block Group 3,46300,1
4034,460139515001,46,46013,46013951500,1,Block Group 1,46300,1
4035,460499611003,46,46049,46049961100,3,Block Group 3,46300,1
4036,460499611002,46,46049,46049961100,2,Block Group 2,46300,1
4037,460499611001,46,46049,46049961100,1,Block Group 1,46300,1
4038,460739741002,46,46073,46073974100,2,Block Group 2,46400,1
4039,460719611001,46,46071,46071961100,1,Block Group 1,46200,1
4040,460719412002,46,46071,46071941200,2,Block Group 2,46200,1
4041,460099676003,46,46009,46009967600,3,Block Group 3,46400,1
4042,460719611002,46,46071,46071961100,2,Block Group 2,46200,1
4043,460139518004,46,46013,46013951800,4,Block Group 4,46300,1
4044,460139514001,46,46013,46013951400,1,Block Group 1,46300,1
4045,460139517002,46,46013,46013951700,2,Block Group 2,46300,1
4046,460139513001,46,46013,46013951300,1,Block Group 1,46300,1
4047,460139520003,46,46013,46013952000,3,Block Group 3,46300,1
4048,460139520001,46,46013,46013952000,1,Block Group 1,46300,1
4049,460139520002,46,46013,46013952000,2,Block Group 2,46300,1
4050,460139513002,46,46013,46013951300,2,Block Group 2,46300,1
4051,460139519001,46,46013,46013951900,1,Block Group 1,46300,1
4052,460139519003,46,46013,46013951900,3,Block Group 3,46300,1
4053,460139520004,46,46013,46013952000,4,Block Group 4,46300,1
4054,461029405001,46,46102,46102940500,1,Block Group 1,46200,1
4055,461029409001,46,46102,46102940900,1,Block Group 1,46200,1
4056,461029409002,46,46102,46102940900,2,Block Group 2,46200,1
4057,460830101045,46,46083,46083010104,5,Block Group 5,46600,1
4058,460830101041,46,46083,46083010104,1,Block Group 1,46600,1
4059,460830101023,46,46083,46083010102,3,Block Group 3,46600,1
4060,460830101032,46,46083,46083010103,2,Block Group 2,46600,1
4061,460979616002,46,46097,46097961600,2,Block Group 2,46400,1
4062,460979616001,46,46097,46097961600,1,Block Group 1,46400,1
4063,460819663022,46,46081,46081966302,2,Block Group 2,46100,1
4064,460819663012,46,46081,46081966301,2,Block Group 2,46100,1
4065,460819663023,46,46081,46081966302,3,Block Group 3,46100,1
4066,460399537001,46,46039,46039953700,1,Block Group 1,46300,1
4067,460990105011,46,46099,46099010501,1,Block Group 1,46500,1
4068,460990104042,46,46099,46099010404,2,Block Group 2,46500,1
4069,460990104021,46,46099,46099010402,1,Block Group 1,46500,1
4070,460990104051,46,46099,46099010405,1,Block Group 1,46600,1
4071,461099407003,46,46109,46109940700,3,Block Group 3,46300,1
4072,461099407004,46,46109,46109940700,4,Block Group 4,46300,1
4073,461099408003,46,46109,46109940800,3,Block Group 3,46300,1
4074,461030109034,46,46103,46103010903,4,Block Group 4,46100,1
4075,460379528001,46,46037,46037952800,1,Block Group 1,46300,1
4076,460379528002,46,46037,46037952800,2,Block Group 2,46300,1
4077,460059567001,46,46005,46005956700,1,Block Group 1,46400,1
4078,460059570001,46,46005,46005957000,1,Block Group 1,46400,1
4079,460059568001,46,46005,46005956800,1,Block Group 1,46400,1
4080,460059570004,46,46005,46005957000,4,Block Group 4,46400,1
4081,460059569002,46,46005,46005956900,2,Block Group 2,46400,1
4082,460059570002,46,46005,46005957000,2,Block Group 2,46400,1
4083,460059566001,46,46005,46005956600,1,Block Group 1,46400,1
4084,460059568002,46,46005,46005956800,2,Block Group 2,46400,1
4085,460059570005,46,46005,46005957000,5,Block Group 5,46400,1
4086,460059571001,46,46005,46005957100,1,Block Group 1,46400,1
4087,460059571003,46,46005,46005957100,3,Block Group 3,46400,1
4088,460059567002,46,46005,46005956700,2,Block Group 2,46400,1
4089,460059569001,46,46005,46005956900,1,Block Group 1,46400,1
4090,460059570003,46,46005,46005957000,3,Block Group 3,46400,1
4091,460059569003,46,46005,46005956900,3,Block Group 3,46400,1
4092,460059571002,46,46005,46005957100,2,Block Group 2,46400,1
4093,460379529001,46,46037,46037952900,1,Block Group 1,46300,1
4094,460379527001,46,46037,46037952700,1,Block Group 1,46300,1
4095,460179402001,46,46017,46017940200,1,Block Group 1,46200,1
4096,460239403001,46,46023,46023940300,1,Block Group 1,46200,1
4097,460239701001,46,46023,46023970100,1,Block Group 1,46200,1
4098,460239402003,46,46023,46023940200,3,Block Group 3,46200,1
4099,461359663011,46,46135,46135966301,1,Block Group 1,46500,1
4100,461179601002,46,46117,46117960100,2,Block Group 2,46200,1
4101,461030113002,46,46103,46103011300,2,Block Group 2,46100,1
4102,461030107001,46,46103,46103010700,1,Block Group 1,46100,1
4103,461030113001,46,46103,46103011300,1,Block Group 1,46100,1
4104,461030110024,46,46103,46103011002,4,Block Group 4,46100,1
4105,461030109031,46,46103,46103010903,1,Block Group 1,46100,1
4106,461030105002,46,46103,46103010500,2,Block Group 2,46100,1
4107,461030105003,46,46103,46103010500,3,Block Group 3,46100,1
4108,461030110022,46,46103,46103011002,2,Block Group 2,46100,1
4109,461030104002,46,46103,46103010400,2,Block Group 2,46100,1
4110,461030102004,46,46103,46103010200,4,Block Group 4,46100,1
4111,461030103001,46,46103,46103010300,1,Block Group 1,46100,1
4112,461030107002,46,46103,46103010700,2,Block Group 2,46100,1
4113,461030107003,46,46103,46103010700,3,Block Group 3,46100,1
4114,461030107004,46,46103,46103010700,4,Block Group 4,46100,1
4115,461030108004,46,46103,46103010800,4,Block Group 4,46100,1
4116,461030110012,46,46103,46103011001,2,Block Group 2,46100,1
4117,461030110023,46,46103,46103011002,3,Block Group 3,46100,1
4118,461030111002,46,46103,46103011100,2,Block Group 2,46100,1
4119,461030111003,46,46103,46103011100,3,Block Group 3,46100,1
4120,461030112002,46,46103,46103011200,2,Block Group 2,46100,1
4121,460059566002,46,46005,46005956600,2,Block Group 2,46400,1
4122,460899631003,46,46089,46089963100,3,Block Group 3,46300,1
4123,460899631001,46,46089,46089963100,1,Block Group 1,46300,1
4124,460899631002,46,46089,46089963100,2,Block Group 2,46300,1
4125,461070001001,46,46107,46107000100,1,Block Group 1,46300,1
4126,461070001002,46,46107,46107000100,2,Block Group 2,46300,1
4127,460579552002,46,46057,46057955200,2,Block Group 2,46300,1
4128,460659777002,46,46065,46065977700,2,Block Group 2,46200,1
4129,460659780001,46,46065,46065978000,1,Block Group 1,46200,1
4130,460659777005,46,46065,46065977700,5,Block Group 5,46200,1
4131,460659777003,46,46065,46065977700,3,Block Group 3,46200,1
4132,460659777001,46,46065,46065977700,1,Block Group 1,46200,1
4133,460659777004,46,46065,46065977700,4,Block Group 4,46200,1
4134,461179601001,46,46117,46117960100,1,Block Group 1,46200,1
4135,460990011012,46,46099,46099001101,2,Block Group 2,46600,1
4136,461199791001,46,46119,46119979100,1,Block Group 1,46200,1
4137,461199791002,46,46119,46119979100,2,Block Group 2,46200,1
4138,460239403003,46,46023,46023940300,3,Block Group 3,46200,1
4139,460239701002,46,46023,46023970100,2,Block Group 2,46200,1
4140,460479641001,46,46047,46047964100,1,Block Group 1,46200,1
4141,460479641003,46,46047,46047964100,3,Block Group 3,46200,1
4142,460479642003,46,46047,46047964200,3,Block Group 3,46200,1
4143,461239716002,46,46123,46123971600,2,Block Group 2,46200,1
4144,460139518003,46,46013,46013951800,3,Block Group 3,46300,1
4145,460139519002,46,46013,46013951900,2,Block Group 2,46300,1
4146,460139520005,46,46013,46013952000,5,Block Group 5,46300,1
4147,460159731002,46,46015,46015973100,2,Block Group 2,46400,1
4148,460159732001,46,46015,46015973200,1,Block Group 1,46400,1
4149,460159731003,46,46015,46015973100,3,Block Group 3,46400,1
4150,460159732003,46,46015,46015973200,3,Block Group 3,46400,1
4151,460159731001,46,46015,46015973100,1,Block Group 1,46400,1
4152,460159732002,46,46015,46015973200,2,Block Group 2,46400,1
4153,460299543012,46,46029,46029954301,2,Block Group 2,46300,1
4154,460299544002,46,46029,46029954400,2,Block Group 2,46300,1
4155,460299544005,46,46029,46029954400,5,Block Group 5,46300,1
4156,460299544003,46,46029,46029954400,3,Block Group 3,46300,1
4157,460299545024,46,46029,46029954502,4,Block Group 4,46300,1
4158,460299545021,46,46029,46029954502,1,Block Group 1,46300,1
4159,461030109041,46,46103,46103010904,1,Block Group 1,46100,1
4160,461030109042,46,46103,46103010904,2,Block Group 2,46100,1
4161,460990018015,46,46099,46099001801,5,Block Group 5,46600,1
4162,460990104043,46,46099,46099010404,3,Block Group 3,46500,1
4163,460990004081,46,46099,46099000408,1,Block Group 1,46600,1
4164,460990001003,46,46099,46099000100,3,Block Group 3,46600,1
4165,460990105013,46,46099,46099010501,3,Block Group 3,46500,1
4166,460990011061,46,46099,46099001106,1,Block Group 1,46600,1
4167,460990001004,46,46099,46099000100,4,Block Group 4,46600,1
4168,460990002022,46,46099,46099000202,2,Block Group 2,46600,1
4169,460990010013,46,46099,46099001001,3,Block Group 3,46600,1
4170,460990011062,46,46099,46099001106,2,Block Group 2,46600,1
4171,460990018032,46,46099,46099001803,2,Block Group 2,46600,1
4172,460990105014,46,46099,46099010501,4,Block Group 4,46500,1
4173,460990011082,46,46099,46099001108,2,Block Group 2,46600,1
